"NET_INCOME","OP_PROFIT_LOSS","OP_REVENUES","PAX_SERVICE","AIRCFT_SERVICES","PROMOTION_SALES","OP_EXPENSES","AIRLINE_ID","UNIQUE_CARRIER","UNIQUE_CARRIER_NAME","CARRIER","CARRIER_NAME","REGION","YEAR","QUARTER",
149.51,149.51,6591.14,,,,6441.63,20344,"RD","Ryan International Airlines","RD","Ryan International Airlines","D",2009,4,
150.08,373.15,36764.64,3.81,689.38,15.72,36391.49,20447,"U7","USA Jet Airlines Inc.","U7","USA Jet Airlines Inc.","D",2007,1,
150.29,150.29,7820.10,881.25,1464.70,,7669.82,20344,"RD","Ryan International Airlines","RD","Ryan International Airlines","I",2003,3,
150.86,150.86,5000.94,,,,4850.08,19874,"8C","Air Transport International","8C","Air Transport International","A",1991,3,
151.04,375.67,24383.09,,,,24007.42,20190,"9S","Southern Air Inc.","9S","Southern Air Inc.","D",2006,3,
151.05,303.88,19707.88,,3537.87,343.72,19404.00,20379,"ZKQ","Zantop International","ZKQ","Zantop International","D",1990,4,
151.34,70.18,9845.04,1254.17,1296.76,2.69,9774.86,20377,"X9","Omni Air International LLC","X9","Omni Air Express","D",2009,2,
151.53,293.93,4809.88,,382.72,257.84,4515.95,20357,"ER","Astar USA, LLC","ER","Astar Air Cargo Inc.","A",2005,3,
151.79,150.18,14477.83,0.00,1475.24,351.65,14327.65,20100,"PO","Polar Air Cargo Airways","PO","Polar Air Cargo Airways","A",2019,2,
151.98,62.31,57490.94,3095.81,11471.48,7309.04,57428.63,19678,"AQ","Aloha Airlines Inc.","AQ","Aloha Airlines Inc.","D",1997,1,
152.29,117.18,6707.09,284.31,1457.04,0.57,6589.91,20398,"MQ","Envoy Air","MQ","Envoy Air","L",2017,4,
152.61,533.90,6523.89,871.28,1130.61,929.21,5989.98,19690,"HA","Hawaiian Airlines Inc.","HA","Hawaiian Airlines Inc.","P",1997,3,
154.73,130.02,1211.33,50.79,152.76,88.73,1081.31,20437,"FL","AirTran Airways Corporation","FL","AirTran Airways Corporation","L",2009,2,
155.77,375.15,17588.38,,,,17213.23,20169,"L2","Lynden Air Cargo Airlines","L2","Lynden Air Cargo Airlines","D",2010,3,
156.00,583.00,25812.00,2373.00,4388.00,3071.00,25229.00,19930,"AS","Alaska Airlines Inc.","AS","Alaska Airlines Inc.","L",2002,3,
156.73,184.33,6778.06,0.00,0.00,0.00,6593.73,20310,"WL","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines","K8","Caribbean Sun Airlines, Inc. d/b/a World Atlantic ","D",2016,4,
156.76,155.95,7251.10,,746.07,27.45,7095.15,20194,"JW","Arrow Air Inc.","JW","Arrow Air Inc.","D",1991,1,
156.76,1795.34,68017.97,0.00,4765.64,7.86,66222.62,20453,"ABX","ABX Air Inc","ABX","ABX Air Inc","D",2012,1,
157.16,257.30,3778.10,299.69,97.85,1.31,3520.80,20304,"OO","SkyWest Airlines Inc.","OO","SkyWest Airlines Inc.","L",2019,4,
157.49,181.90,3232.65,,247.65,70.95,3050.75,20042,"SAQ","Southern Air Transport Inc.","SAQ","Southern Air Transport Inc.","D",1996,4,
157.71,160.98,10853.74,0.00,79.95,0.38,10692.76,20447,"U7","USA Jet Airlines Inc.","U7","USA Jet Airlines Inc.","I",2019,4,
158.05,538.00,7029.31,,,,6491.31,20149,"PRQ","Florida West Airlines Inc.","PRQ","Florida West Airlines Inc.","I",1990,2,
158.52,532.42,9125.02,272.72,467.91,367.27,8592.60,21171,"VX","Virgin America","VX","Virgin America","L",2012,4,
158.74,697.51,16515.28,,1943.21,249.07,15817.77,20194,"JW","Arrow Air Inc.","JW","Arrow Air Inc.","L",1992,4,
158.74,164.44,5749.00,125.15,830.53,183.77,5584.57,,"","","OW","","D",2002,1,
159.00,499.00,42274.00,2568.00,6151.00,2244.00,41775.00,19393,"WN","Southwest Airlines Co.","WN","Southwest Airlines Co.","L",2012,3,
159.52,327.00,6989.37,,,,6662.36,20400,"PT (1)","Capital Cargo International","PT","Capital Cargo International","D",2006,2,
160.00,92.00,10189.00,,699.00,19.00,10097.00,19917,"5X","United Parcel Service","5X","United Parcel Service","P",1991,1,
160.63,169.12,5038.84,,196.56,113.10,4869.72,20042,"SAQ","Southern Air Transport Inc.","SAQ","Southern Air Transport Inc.","D",1994,4,
160.88,177.22,7572.63,,,,7395.41,19952,"KW","Carnival Air Lines Inc.","KW","Carnival Air Lines Inc.","L",1993,4,
161.00,414.00,3191.00,216.00,332.00,1.00,2777.00,20304,"OO","SkyWest Airlines Inc.","OO","SkyWest Airlines Inc.","L",2013,2,
161.11,518.44,6651.71,497.46,1014.32,-0.02,6133.26,20204,"MG","Champion Air","MG","Champion Air","I",2006,4,
161.13,29.50,10779.96,,,,10750.46,20402,"GL","Miami Air International","MMQ","Miami Air International","D",2004,2,
161.42,262.56,10866.33,,,,10603.77,20019,"5J (1)","Private Jet Expeditions","5J","Private Jet Expeditions","D",1994,1,
161.55,210.51,1889.76,71.82,85.35,9.61,1679.24,20378,"YV","Mesa Airlines Inc.","YV","Mesa Airlines Inc.","L",2014,2,
161.94,-347.72,15549.23,,,,15896.96,20408,"5V","Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo","5V","Tatonduk Outfitters Limited d/b/a Everts Air Alask","D",2019,2,
162.00,622.00,7423.00,292.00,1293.00,675.00,6801.00,20374,"XE","ExpressJet Airlines Inc.","RU","ExpressJet Airlines Inc.","L",2001,1,
162.15,-1515.21,44112.44,4948.37,6704.02,1083.73,45627.64,19392,"RIQ","Rich International Airways","RIQ","Rich International Airways","I",1996,2,
162.22,162.22,1057.82,,,,895.60,20191,"FNQ","Fine Airlines Inc.","FNQ","Fine Airlines Inc.","D",1998,2,
162.28,83.84,13329.41,,,,13245.57,20354,"AJQ","Aerodynamics Inc. d/b/a SkyValue d/b/a SkyValue Airways","AJQ","Aerodynamics Inc.","D",2007,3,
162.94,646.17,27215.04,,,,26568.88,20151,"M6","Amerijet International","M6","Amerijet International","L",2005,1,
163.00,7368.00,166322.00,,5399.00,147.00,158954.00,20453,"ABX","ABX Air Inc","ABX","ABX Air Inc","D",2009,2,
163.26,189.23,11114.19,0.00,1343.29,271.52,10924.96,20100,"PO","Polar Air Cargo Airways","PO","Polar Air Cargo Airways","A",2017,1,
163.28,173.41,2409.03,,,,2235.62,20351,"FE","Primaris Airlines Inc.","FE","Primaris Airlines Inc.","D",2006,2,
163.54,-4.68,6689.73,,731.61,,6694.41,20177,"PFQ","Asia Pacific","PFQ","Asia Pacific","I",2017,3,
164.76,135.65,61068.71,,11952.41,1405.88,60933.05,20308,"WE","Centurion Cargo Inc.","WE","Centurion Cargo Inc.","L",2010,1,
164.96,425.91,7393.64,,,,6967.73,20400,"PT (1)","Capital Cargo International","PT","Capital Cargo International","D",2007,1,
165.08,165.08,4045.71,,,,3880.63,20302,"KR","Kitty Hawk Aircargo","KR","Kitty Hawk Aircargo","L",1997,1,
165.12,170.46,9872.56,,,,9702.10,20203,"FCQ","Falcon Air Express","FCQ","Falcon Air Express","I",2001,2,
166.00,164.00,2823.00,,,,2659.00,20284,"TCQ","Express.Net Airlines","TCQ","Express.Net Airlines","I",2005,2,
166.07,233.43,3117.58,,,,2884.15,20173,"CDQ","Kitty Hawk International","CDQ","American International Airways Inc.","D",1994,3,
166.89,2055.33,7668.63,,712.33,1.31,5613.30,19898,"TNQ","Emery Worldwide Airlines","TNQ","Emery Worldwide Airlines","I",1995,1,
167.20,344.49,4505.33,601.17,715.35,590.38,4160.85,19690,"HA","Hawaiian Airlines Inc.","HA","Hawaiian Airlines Inc.","P",1998,1,
167.58,-57.45,6023.61,,396.49,,6081.06,20177,"PFQ","Asia Pacific","PFQ","Asia Pacific","I",2014,3,
168.00,112.00,4843.00,,,,4731.00,20284,"TCQ","Express.Net Airlines","TCQ","Express.Net Airlines","I",2004,1,
168.08,168.08,10744.49,,,,10576.40,20344,"RD","Ryan International Airlines","RYQ","Ryan International Airlines","I",1997,1,
169.62,365.79,18110.28,678.72,3200.15,0.85,17744.49,20414,"OW","Executive Airlines","OW","Executive Airlines","L",2010,1,
169.62,201.04,5550.85,,468.28,180.87,5349.81,20370,"KAQ","Kalitta Air LLC","KAQ","Kalitta Air LLC","D",2016,4,
170.03,275.48,4400.19,263.42,628.71,-0.44,4124.72,20398,"MQ","Envoy Air","MQ","American Eagle Airlines Inc.","L",2012,1,
170.58,167.85,5820.00,0.00,0.00,0.00,5652.15,20166,"GFQ","Gulf And Caribbean Cargo","GFQ","Gulf And Caribbean Cargo","D",2020,1,
170.87,176.97,24695.68,1350.24,4140.04,788.92,24518.71,19991,"HP","America West Airlines Inc.","HP","America West Airlines Inc.","L",2005,4,
171.59,212.37,9775.84,814.13,1045.25,444.13,9563.48,20422,"SY","Sun Country Airlines d/b/a MN Airlines","SY","Sun Country Airlines d/b/a MN Airlines","L",2011,4,
171.76,474.01,13116.64,,611.98,47.74,12642.64,20151,"M6","Amerijet International","M6","Amerijet International","D",2018,2,
171.91,252.29,10173.88,935.79,1777.73,1614.50,9921.60,19952,"KW","Carnival Air Lines Inc.","KW","Carnival Air Lines Inc.","L",1995,2,
171.94,576.55,68555.30,0.00,8821.19,173.57,67978.74,19917,"5X","United Parcel Service","5X","United Parcel Service","L",2011,4,
172.22,992.24,28888.06,,,,27895.82,20218,"JKQ","Express One International Inc.","JKQ","Express One International Inc.","D",1994,3,
172.27,603.29,5428.24,,,,4824.95,20166,"GFQ","Gulf And Caribbean Cargo","GFQ","Gulf And Caribbean Cargo","D",2009,4,
172.42,172.42,6295.76,,,,6123.34,20302,"KR","Kitty Hawk Aircargo","KR","Kitty Hawk Aircargo","L",1999,3,
173.77,49.73,13073.09,,,,13023.36,20415,"NA","North American Airlines","XG","North American Airlines","D",1998,4,
174.00,556.00,76888.00,12835.00,9822.00,6986.00,76332.00,19790,"DL","Delta Air Lines Inc.","DL","Delta Air Lines Inc.","P",1996,4,
174.11,165.93,14823.35,,,,14657.42,21634,"KH","Aloha Air Cargo","KH","Aloha Air Cargo","D",2011,1,
174.60,174.60,866.14,0.00,0.00,0.00,691.55,21652,"27Q","Jet Aviation Flight Services, Inc.","27Q","Jet Aviation Flight Services, Inc.","I",2020,2,
175.00,1659.00,99720.00,18078.00,13822.00,14922.00,98061.00,19805,"AA","American Airlines Inc.","AA","American Airlines Inc.","P",2002,2,
175.05,887.79,46564.18,,,,45676.39,20002,"KN","Morris Air Corporation","KN","Morris Air Corporation","D",1993,2,
175.16,175.16,1707.43,,,,1532.26,20191,"FNQ","Fine Airlines Inc.","FNQ","Fine Airlines Inc.","D",1997,2,
175.91,167.51,5748.83,0.00,0.00,0.00,5581.32,20310,"WL","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines","K8","Caribbean Sun Airlines, Inc. d/b/a World Atlantic ","I",2015,1,
175.92,182.01,2333.38,,,,2151.37,20207,"XP","XTRA Airways","XP","Casino Express","D",2014,1,
176.10,340.54,102172.27,,14770.47,13.02,101831.73,20170,"XJ","Mesaba Airlines","XJ","Mesaba Airlines","D",2002,1,
176.40,388.09,18679.03,983.34,3132.38,55.82,18290.94,20423,"U5","USA 3000 Airlines","U5","USA 3000 Airlines","I",2010,4,
176.60,391.14,6547.32,,317.33,22.04,6156.18,20151,"M6","Amerijet International","M6","Amerijet International","D",2013,2,
177.38,341.17,4733.94,,,,4392.77,20193,"GR","Gemini Air Cargo Airways","GR","Gemini Air Cargo Airways","D",1997,3,
177.66,406.69,10641.11,,,,10234.42,19392,"RIQ","Rich International Airways","RIQ","Rich International Airways","I",1992,1,
177.94,247.44,9650.14,857.26,1699.89,1240.23,9402.70,19952,"KW","Carnival Air Lines Inc.","KW","Carnival Air Lines Inc.","L",1994,3,
178.00,635.00,7081.00,823.00,1159.00,445.00,6446.00,20088,"FF","Tower Air Inc.","FF","Tower Air Inc.","L",1997,3,
179.00,141.00,6131.00,,,,5990.00,20284,"TCQ","Express.Net Airlines","TCQ","Express.Net Airlines","I",2006,1,
179.00,1018.00,44076.00,,10528.00,2487.00,43058.00,20107,"FX","Federal Express Corporation","FM","Federal Express Corporation","L",1994,1,
179.65,316.52,8421.25,,,,8104.73,20402,"GL","Miami Air International","GL","Miami Air International","D",2005,2,
181.00,523.00,5913.00,360.00,563.00,2.00,5390.00,20304,"OO","SkyWest Airlines Inc.","OO","SkyWest Airlines Inc.","L",2013,4,
181.20,186.19,464.28,31.25,12.12,0.00,278.09,20397,"OH","PSA Airlines Inc.","OH","PSA Airlines Inc.","L",2017,3,
181.25,181.25,13043.67,,,,12862.41,20191,"FNQ","Fine Airlines Inc.","FNQ","Fine Airlines Inc.","I",1996,3,
181.32,736.83,18272.91,,115.51,14.16,17536.07,20218,"JKQ","Express One International Inc.","JKQ","Express One International Inc.","D",1999,3,
181.45,367.68,4126.83,,174.18,74.02,3759.16,20042,"SAQ","Southern Air Transport Inc.","SAQ","Southern Air Transport Inc.","I",1990,1,
181.64,485.41,26654.37,,,,26168.96,20151,"M6","Amerijet International","M6","Amerijet International","L",2004,3,
182.09,247.63,17522.16,0.00,2127.47,353.62,17274.53,20100,"PO","Polar Air Cargo Airways","PO","Polar Air Cargo Airways","A",2018,1,
182.48,-151.39,16048.99,,,,16200.38,20149,"PRQ","Florida West Airlines Inc.","PRQ","Florida West Airlines Inc.","I",2011,4,
182.55,123.24,10724.34,,1767.06,123.17,10601.10,20100,"PO","Polar Air Cargo Airways","PO","Polar Air Cargo Airways","L",2005,3,
182.61,591.19,7412.09,,,,6820.90,20263,"EM","Empire Airlines Inc.","EM","Empire Airlines Inc.","D",1994,2,
183.06,102.28,796.00,,,,693.72,19983,"ZN","Key Airlines Inc.","ZN","Key Airlines Inc.","L",1993,1,
183.45,375.26,5483.09,,,,5107.83,20400,"PT (1)","Capital Cargo International","PT","Capital Cargo International","I",2007,4,
183.50,158.93,36207.07,,472.57,2007.48,36048.15,20149,"PRQ","Florida West Airlines Inc.","PRQ","Florida West Airlines Inc.","I",2007,4,
183.68,14996.82,280960.98,7272.78,31012.87,3990.95,265964.15,20007,"5Y","Atlas Air Inc.","5Y","Atlas Air Inc.","I",2014,1,
184.17,1.45,13471.79,,,,13470.34,20302,"KR","Kitty Hawk Aircargo","KR","Kitty Hawk Aircargo","D",2006,1,
184.25,226.75,1242.74,48.92,49.08,0.14,1015.99,20378,"YV","Mesa Airlines Inc.","YV","Mesa Airlines Inc.","L",2014,4,
184.88,974.02,19192.16,25.01,1995.28,323.70,18218.14,20194,"JW","Arrow Air Inc.","JW","Arrow Air Inc.","L",1994,3,
185.00,684.00,7689.00,539.00,601.00,3.00,7005.00,20304,"OO","SkyWest Airlines Inc.","OO","SkyWest Airlines Inc.","L",2014,2,
185.17,185.17,1683.07,,,,1497.90,20195,"WI","Sky Lease Cargo","WI","Tradewinds Airlines","D",2001,3,
185.74,797.69,17245.69,,,,16448.01,20218,"JKQ","Express One International Inc.","JKQ","Express One International Inc.","D",1993,1,
185.78,366.73,2525.14,,,,2158.41,20218,"JKQ","Express One International Inc.","JKQ","Express One International Inc.","I",1992,1,
186.31,228.07,12535.72,,,,12307.65,20302,"KR","Kitty Hawk Aircargo","KR","Kitty Hawk Aircargo","D",2007,3,
186.38,2336.48,42540.20,726.37,4319.29,7082.23,40203.71,20251,"OE","Westair Airlines Inc.","OE","Westair Airlines Inc.","D",1992,4,
187.25,592.45,3833.38,,,,3240.93,20193,"GR","Gemini Air Cargo Airways","GR","Gemini Air Cargo Airways","D",1998,3,
187.56,-1203.33,108050.94,,16608.68,1302.33,109254.27,20170,"XJ","Mesaba Airlines","XJ","Mesaba Airlines","D",2003,1,
188.41,-599.70,13166.41,0.00,691.73,0.88,13766.12,20453,"ABX","ABX Air Inc","ABX","ABX Air Inc","A",2016,4,
188.48,143.69,22819.63,457.22,1327.88,,22675.94,20344,"RD","Ryan International Airlines","RYQ","Ryan International Airlines","D",2002,2,
188.84,188.84,3598.52,,,,3409.67,20195,"WI","Sky Lease Cargo","WI","Tradewinds Airlines","D",2010,1,
188.90,47.02,6013.72,,,,5966.70,20177,"PFQ","Asia Pacific","PFQ","Asia Pacific","I",2011,2,
189.76,214.31,1215.71,,,,1001.40,20166,"GFQ","Gulf And Caribbean Cargo","GFQ","Gulf And Caribbean Cargo","I",2008,3,
189.89,124.26,35443.55,,,,35319.29,20192,"NJ","Vanguard Airlines Inc.","NJ","Vanguard Airlines Inc.","D",1999,3,
190.40,323.38,7548.76,,,,7225.38,20218,"JKQ","Express One International Inc.","JKQ","Express One International Inc.","I",1997,1,
191.15,582.90,14055.67,473.86,2348.62,0.01,13472.78,20414,"OW","Executive Airlines","OW","Executive Airlines","L",2010,4,
191.30,249.15,7334.78,254.88,1362.69,1.78,7085.63,20398,"MQ","Envoy Air","MQ","Envoy Air","L",2019,1,
191.31,191.64,14754.26,,,,14562.62,20415,"NA","North American Airlines","XG","North American Airlines","D",1998,2,
192.93,247.42,39724.27,,577.42,2113.75,39476.86,20149,"PRQ","Florida West Airlines Inc.","PRQ","Florida West Airlines Inc.","I",2006,2,
193.03,1886.24,47924.17,0.00,4669.70,22.05,46037.93,21161,"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Easte","I",2018,2,
193.05,193.05,17609.46,,,,17416.41,21634,"KH","Aloha Air Cargo","KH","Aloha Air Cargo","D",2014,1,
193.27,560.19,5651.65,142.90,970.73,-0.59,5091.46,20398,"MQ","Envoy Air","MQ","American Eagle Airlines Inc.","L",2010,3,
193.78,35.47,12964.45,,,,12928.97,20402,"GL","Miami Air International","MMQ","Miami Air International","I",2004,2,
193.88,193.88,976.40,,,,782.52,20344,"RD","Ryan International Airlines","RYQ","Ryan International Airlines","I",1997,3,
195.19,4452.94,56454.36,,,,52001.41,20254,"9L","Colgan Air","9L","Colgan Air","D",2009,4,
195.20,273.55,3854.67,305.45,104.93,1.48,3581.12,20304,"OO","SkyWest Airlines Inc.","OO","SkyWest Airlines Inc.","L",2019,3,
195.85,320.61,10590.06,,,,10269.45,20402,"GL","Miami Air International","MMQ","Miami Air International","I",1999,2,
196.33,198.14,17079.89,0.00,1653.76,354.01,16881.75,20100,"PO","Polar Air Cargo Airways","PO","Polar Air Cargo Airways","A",2018,4,
196.38,262.72,2337.67,,,,2074.96,19392,"RIQ","Rich International Airways","RIQ","Rich International Airways","D",1992,3,
197.09,261.52,1428.23,,,,1166.71,20379,"ZKQ","Zantop International","ZKQ","Zantop International","D",2003,4,
197.89,253.18,12146.98,0.00,658.95,0.17,11893.80,20453,"ABX","ABX Air Inc","ABX","ABX Air Inc","A",2014,3,
198.05,311.67,9581.66,,,,9269.99,19952,"KW","Carnival Air Lines Inc.","KW","Carnival Air Lines Inc.","L",1993,2,
198.53,466.80,23967.01,,,,23500.22,20149,"PRQ","Florida West Airlines Inc.","PRQ","Florida West Airlines Inc.","I",2003,4,
199.04,118.10,14293.37,,,,14175.27,20354,"AJQ","Aerodynamics Inc. d/b/a SkyValue d/b/a SkyValue Airways","AJQ","Aerodynamics Inc.","D",2006,3,
199.33,236.14,3166.74,234.37,302.92,53.84,2930.60,20310,"WL","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines","WL","Caribbean Sun Airlines, Inc. d/b/a World Atlantic ","D",2018,2,
199.54,196.37,1659.56,,,,1463.19,20422,"SY","Sun Country Airlines d/b/a MN Airlines","SY","Sun Country Airlines","L",2004,3,
200.00,501.00,6093.00,405.00,162.00,2.00,5592.00,20304,"OO","SkyWest Airlines Inc.","OO","SkyWest Airlines Inc.","L",2017,3,
200.35,285.41,10294.46,,,,10009.05,20402,"GL","Miami Air International","GL","Miami Air International","D",2004,3,
200.79,579.18,5839.82,,,,5260.65,20400,"PT (1)","Capital Cargo International","PT","Capital Cargo International","I",2006,4,
201.88,192.93,13805.74,,,,13612.81,21634,"KH","Aloha Air Cargo","KH","Aloha Air Cargo","D",2010,3,
202.77,202.77,3722.65,,,,3519.88,20344,"RD","Ryan International Airlines","RYQ","Ryan International Airlines","I",1997,2,
202.91,206.70,1065.63,,,,858.93,20372,"KLQ","Kalitta Charters II","KLQ","Kalitta Charters II","I",2019,4,
203.66,203.66,16936.25,305.66,1791.07,,16732.59,20344,"RD","Ryan International Airlines","RYQ","Ryan International Airlines","I",2002,2,
203.83,387.08,5690.63,,,,5303.55,20400,"PT (1)","Capital Cargo International","PT","Capital Cargo International","I",2006,1,
204.07,340.12,2155.66,,,,1815.54,20002,"KN","Morris Air Corporation","KN","Morris Air Corporation","I",1994,1,
204.75,249.46,12997.99,,,,12748.53,20354,"AJQ","Aerodynamics Inc. d/b/a SkyValue d/b/a SkyValue Airways","AJQ","Aerodynamics Inc.","D",2007,1,
204.95,272.19,7463.98,725.68,924.48,492.31,7191.78,21171,"VX","Virgin America","VX","Virgin America","L",2015,1,
205.10,205.11,1614.15,,,,1409.04,20108,"NC","Northern Air Cargo Inc.","NC","Northern Air Cargo Inc.","I",2014,4,
205.33,199.19,8471.69,,,,8272.50,19385,"RV (1)","Reeve Aleutian Airways Inc.","RV","Reeve Aleutian Airways Inc.","D",1999,3,
206.25,164.63,5932.50,,,,5767.87,20177,"PFQ","Asia Pacific","PFQ","Asia Pacific","I",2013,3,
206.43,193.37,4956.27,,226.29,,4762.90,19874,"8C","Air Transport International","8C","Air Transport International","D",1992,3,
206.83,220.97,17089.85,0.00,1741.78,376.28,16868.88,20100,"PO","Polar Air Cargo Airways","PO","Polar Air Cargo Airways","A",2017,4,
207.14,433.69,4444.08,,,,4010.39,20400,"PT (1)","Capital Cargo International","CCQ","Capital Cargo International","I",2004,2,
208.31,74.23,12430.49,,,,12356.26,20302,"KR","Kitty Hawk Aircargo","KR","Kitty Hawk Aircargo","D",2007,1,
208.41,208.41,3483.01,,,,3274.60,20377,"X9","Omni Air International LLC","X9","Omni Air Express","I",2000,2,
208.45,208.45,1849.68,0.00,0.00,0.00,1641.23,21652,"27Q","Jet Aviation Flight Services, Inc.","27Q","Jet Aviation Flight Services, Inc.","I",2015,3,
208.81,3055.62,61532.45,450.79,3761.33,1063.61,58476.83,20173,"CDQ","Kitty Hawk International","CDQ","American International Airways Inc.","D",1996,4,
209.96,225.65,5567.71,371.18,488.51,114.45,5342.07,20310,"WL","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines","WL","Caribbean Sun Airlines, Inc. d/b/a World Atlantic ","I",2019,2,
211.00,17897.00,558586.00,,71329.00,3777.00,540689.00,19917,"5X","United Parcel Service","5X","United Parcel Service","D",2005,1,
211.35,763.80,12590.51,,,,11826.72,20195,"WI","Sky Lease Cargo","WI","Tradewinds Airlines","I",2006,3,
212.17,347.33,11472.57,,,,11125.24,20402,"GL","Miami Air International","MMQ","Miami Air International","D",1999,2,
212.51,192.50,6227.58,173.05,825.32,2.90,6035.08,,"","","OW","","D",2003,3,
212.88,212.57,2738.51,,,,2525.94,20372,"KLQ","Kalitta Charters II","KLQ","Kalitta Charters II","I",2013,1,
